회원번호,가격구간,uplift_logit,uplift_rf,double_verified,single_verified,revenue_risk_flag,targeting_tier,age_band_h4,gender_h4,region_tier,frequency,monetary,recency_days
205709760,Q2,-0.0126472210255056,0.0325951839944596,False,False,False,비타겟,60+,F,Tier3_배송취약권(가정),1,26802,174
406580928,Q1_저가,-0.0123373429571984,0.0325923604863915,False,False,False,비타겟,30s,F,Tier3_배송취약권(가정),1,18569,226
20258240,Q1_저가,-0.01008161807373,0.0325901073765487,False,False,False,비타겟,40s,F,Tier3_배송취약권(가정),1,6796,152
759625536,Q1_저가,-0.0120842654034837,0.0325872162058738,False,False,False,비타겟,30s,F,Tier1_새벽배송가능권(가정),1,16273,218
416506816,Q4_고가,-0.0171734287691363,0.0325771083610024,False,False,True,비타겟,40s,F,Tier2_익일배송표준권(가정),6,1061159,11
748185152,Q4_고가,0.0594329588508153,0.0325730134694109,False,True,True,비타겟,40s,F,Tier1_새벽배송가능권(가정),5,444528,1
639844864,Q1_저가,-0.0114554360838136,0.032572549265849,False,False,False,비타겟,30s,F,Tier3_배송취약권(가정),1,9381,272
187587776,Q4_고가,-0.0091578502291359,0.0325710153291122,False,False,True,비타겟,30s,F,Tier3_배송취약권(가정),1,193738,270
1269427904,Q4_고가,0.005457790431019,0.0325616739170374,False,False,True,비타겟,<30,F,Tier1_새벽배송가능권(가정),8,381353,5
431349248,Q4_고가,-0.0136450593415875,0.0325494940039981,False,False,False,비타겟,30s,F,Tier1_새벽배송가능권(가정),1,96295,74
381042368,Q1_저가,-0.011539236336625,0.0325476948355009,False,False,False,비타겟,40s,F,Tier3_배송취약권(가정),1,11870,212
544351808,Q3,0.0175812243491791,0.0325378426365705,False,False,False,비타겟,40s,F,Tier3_배송취약권(가정),27,1033017,21
943805696,Q2,-0.0160984721001399,0.0325348807737453,False,False,False,비타겟,<30,F,Tier1_새벽배송가능권(가정),2,57049,60
765638976,Q3,-0.0133746684441684,0.0325288047591631,False,False,False,비타겟,30s,F,Tier3_배송취약권(가정),1,38288,193
368184000,Q4_고가,-0.0139756864616285,0.0325156575796442,False,False,True,비타겟,40s,F,Tier1_새벽배송가능권(가정),1,47477,265
863394496,Q4_고가,-0.0121448844121989,0.0325098890165195,False,False,False,비타겟,50s,F,Tier1_새벽배송가능권(가정),1,106633,39
1183548928,Q1_저가,-0.0121931454455339,0.0324995025690912,False,False,False,비타겟,40s,F,Tier1_새벽배송가능권(가정),2,32737,41
160937472,Q3,-0.0168524156050759,0.0324914803672278,False,False,False,비타겟,30s,F,Tier1_새벽배송가능권(가정),2,68920,62
1005475008,Q1_저가,-0.010317463711499,0.0324785414799382,False,False,False,비타겟,<30,F,Tier3_배송취약권(가정),1,4499,267
276059584,Q1_저가,-0.0091647682004937,0.0324518423611073,False,False,False,비타겟,40s,F,Tier1_새벽배송가능권(가정),1,3446,170
1463708416,Q1_저가,-0.0121051907299562,0.0324358521230156,False,False,False,비타겟,40s,F,Tier3_배송취약권(가정),1,16081,226
999654592,Q4_고가,-0.0141674773495868,0.032435134871055,False,False,True,비타겟,30s,F,Tier3_배송취약권(가정),1,52723,278
902854912,Q2,-0.0113151597170393,0.0324320644005545,False,False,False,비타겟,30s,F,Tier2_익일배송표준권(가정),1,21442,101
413494528,Q1_저가,-0.0110046388017399,0.0324280099875982,False,False,False,비타겟,60+,F,Tier3_배송취약권(가정),1,17996,102
116974400,Q3,0.0180645094281081,0.0324279387002525,False,False,False,비타겟,60+,F,Tier3_배송취약권(가정),30,1345445,17
991614400,Q2,-0.0005643028854859,0.0324225190411091,False,False,False,비타겟,<30,F,Tier1_새벽배송가능권(가정),7,188378,69
763215040,Q1_저가,-0.0044367566325222,0.0324095016089518,False,False,False,비타겟,30s,F,Tier1_새벽배송가능권(가정),1,10338,24
1357625024,Q1_저가,0.0019267713227151,0.0323937566432284,False,False,False,비타겟,50s,F,Tier2_익일배송표준권(가정),3,53508,8
791550592,Q4_고가,-0.0041108297137468,0.0323857394858372,False,False,False,비타겟,40s,F,Tier2_익일배송표준권(가정),7,500907,59
1580623424,Q2,-0.0151224143612342,0.0323821753617192,False,False,False,비타겟,<30,F,Tier2_익일배송표준권(가정),2,49583,54
409619200,Q4_고가,-0.0072458169867643,0.0323790114616721,False,False,True,비타겟,60+,F,Tier1_새벽배송가능권(가정),1,69110,246
1582965696,Q4_고가,-0.0140918956765195,0.0323700400878968,False,False,True,비타겟,<30,F,Tier2_익일배송표준권(가정),1,62601,169
721592384,Q1_저가,0.0100837740776381,0.0323535296676018,False,False,False,비타겟,40s,F,Tier1_새벽배송가능권(가정),4,65377,5
926706368,Q4_고가,-0.0105935464596268,0.0323438630580901,False,False,True,비타겟,40s,F,Tier1_새벽배송가능권(가정),2,187325,174
750920896,Q3,-0.0122452516630533,0.0323390182099969,False,False,False,비타겟,30s,F,Tier3_배송취약권(가정),1,33502,105
1095884480,Q1_저가,-0.012124153987688,0.032335220826149,False,False,False,비타겟,<30,F,Tier3_배송취약권(가정),1,16081,230
1321195456,Q3,-0.0124818173864856,0.0323319473283359,False,False,False,비타겟,<30,F,Tier1_새벽배송가능권(가정),1,31205,129
548557504,Q3,-0.0130416472516081,0.0323156454954176,False,False,False,비타겟,40s,F,Tier2_익일배송표준권(가정),2,74949,30
215362816,Q1_저가,-0.0170994528683861,0.0323127231887222,False,False,False,비타겟,<30,F,Tier2_익일배송표준권(가정),2,21633,163
893227840,Q2,5.057535969438254e-06,0.0322972379593621,False,False,False,비타겟,<30,F,Tier1_새벽배송가능권(가정),5,114863,68
1026275200,Q2,0.0211900714595291,0.0322950410203722,False,False,False,비타겟,40s,F,Tier3_배송취약권(가정),6,174212,19
723784320,Q2,-0.014739258855112,0.032293120691984,False,False,False,비타겟,30s,F,Tier2_익일배송표준권(가정),2,49967,50
1598732416,Q3,-0.0131413972478213,0.0322894748028836,False,False,False,비타겟,40s,F,Tier3_배송취약권(가정),1,42309,138
214809728,Q4_고가,-0.0151958364727193,0.0322739784957402,False,False,True,비타겟,30s,F,Tier1_새벽배송가능권(가정),1,101254,260
999593344,Q1_저가,-0.0114789883726048,0.0322694265141611,False,False,False,비타겟,40s,F,Tier1_새벽배송가능권(가정),1,12348,193
853117824,Q2,-0.0117400316746193,0.0322624837084924,False,False,False,비타겟,50s,F,Tier2_익일배송표준권(가정),1,26227,103
940321984,Q1_저가,-0.0117386365467572,0.032261787422005,False,False,False,비타겟,50s,F,Tier3_배송취약권(가정),1,11104,279
1520205056,Q1_저가,-0.0008701057661215,0.032257052061512,False,False,False,비타겟,40s,F,Tier3_배송취약권(가정),2,24314,91
435378624,Q2,-0.0127371382266843,0.0322501504849122,False,False,False,비타겟,50s,F,Tier1_새벽배송가능권(가정),1,22111,257
508724032,Q2,-0.0101445915840953,0.0322424124994925,False,False,False,비타겟,30s,F,Tier1_새벽배송가능권(가정),1,20101,67
1004617536,Q2,-0.0122861601314568,0.0322385680424371,False,False,False,비타겟,30s,F,Tier1_새벽배송가능권(가정),1,26036,140
871622144,Q3,0.0222478770623478,0.0322291194062569,False,False,False,비타겟,40s,F,Tier2_익일배송표준권(가정),33,1409866,9
1258958208,Q1_저가,-0.0039825129183414,0.0322091770556376,False,False,False,비타겟,30s,F,Tier2_익일배송표준권(가정),1,13784,200
748027392,Q1_저가,-0.0083184635257683,0.0322007991077787,False,False,False,비타겟,40s,F,Tier2_익일배송표준권(가정),1,3733,111
368373312,Q2,0.0194839367525135,0.032179778074098,False,False,False,비타겟,40s,F,Tier1_새벽배송가능권(가정),22,532499,25
685435648,Q1_저가,-0.013830397363639,0.0321736390752892,False,False,False,비타겟,30s,F,Tier1_새벽배송가능권(가정),3,23068,49
592260736,Q4_고가,-0.0136239005248992,0.0321690622635303,False,False,True,비타겟,30s,F,Tier1_새벽배송가능권(가정),1,51689,151
653636800,Q3,-0.0135990089382301,0.0321634456023999,False,False,False,비타겟,50s,F,Tier2_익일배송표준권(가정),1,38288,252
804759744,Q4_고가,0.0218637887121246,0.0321399805816953,False,False,False,비타겟,50s,F,Tier2_익일배송표준권(가정),40,2137467,4
1226674944,Q2,-0.0119357967540055,0.0321344101851319,False,False,False,비타겟,30s,F,Tier1_새벽배송가능권(가정),1,22303,134
821328256,Q4_고가,0.0560429064912447,0.0321255128798422,False,True,True,비타겟,<30,F,Tier1_새벽배송가능권(가정),3,170190,1
120428416,Q1_저가,-0.0110392896311556,0.0321212362133295,False,False,False,비타겟,30s,F,Tier1_새벽배송가능권(가정),1,10817,167
38270720,Q2,-0.0162388574697951,0.032112865194149,False,False,False,비타겟,60+,F,Tier2_익일배송표준권(가정),2,50541,67
455219264,Q3,0.0222208661276125,0.0321107492976568,False,False,False,비타겟,40s,F,Tier2_익일배송표준권(가정),20,638362,19
660054848,Q3,-0.0134390280740695,0.0320852305283629,False,False,False,비타겟,30s,F,Tier3_배송취약권(가정),1,35800,235
1286488256,Q1_저가,-0.0110060767707373,0.0320837886772352,False,False,False,비타겟,<30,F,Tier3_배송취약권(가정),1,8232,221
452600448,Q1_저가,-0.0117937470800758,0.0320704695949083,False,False,False,비타겟,30s,F,Tier3_배송취약권(가정),1,11486,280
999179456,Q2,-0.0050346792308015,0.0320648908093224,False,False,False,비타겟,40s,F,Tier2_익일배송표준권(가정),2,52952,120
958657408,Q3,0.0248509051602536,0.0320593833529156,False,False,False,비타겟,30s,F,Tier1_새벽배송가능권(가정),38,1424249,3
149359744,Q4_고가,0.0409507157611097,0.0320279874961404,False,True,True,비타겟,40s,F,Tier3_배송취약권(가정),4,215275,4
941003136,Q2,-0.012284724263196,0.0320107035727133,False,False,False,비타겟,40s,F,Tier2_익일배송표준권(가정),1,18761,212
1578433344,Q3,-0.0282545160474013,0.0319904633502551,False,False,False,비타겟,<30,F,Tier2_익일배송표준권(가정),5,165885,60
355177152,Q4_고가,0.0131658589419239,0.0319898596338349,False,False,False,비타겟,40s,F,Tier3_배송취약권(가정),58,2717182,11
925559360,Q4_고가,-0.0128565174988448,0.0319840907728219,False,False,True,비타겟,30s,F,Tier1_새벽배송가능권(가정),1,52455,92
593519104,Q4_고가,-0.0050936336308684,0.0319804966894133,False,False,True,비타겟,30s,F,Tier2_익일배송표준권(가정),1,99932,103
1006313920,Q1_저가,-0.011045781309975,0.0319775344953949,False,False,False,비타겟,30s,F,Tier3_배송취약권(가정),1,8998,205
1068037056,Q1_저가,-0.0081973914287864,0.0319753116510245,False,False,False,비타겟,30s,F,Tier1_새벽배송가능권(가정),1,4212,98
973106368,Q4_고가,0.0280651933107215,0.0319551646166789,False,True,True,비타겟,30s,F,Tier3_배송취약권(가정),34,1865369,1
624514304,Q4_고가,-0.0027254233732721,0.0319530031192473,False,False,False,비타겟,40s,F,Tier3_배송취약권(가정),10,632560,59
724185216,Q1_저가,-0.0103150132008224,0.0319426623563799,False,False,False,비타겟,40s,F,Tier3_배송취약권(가정),1,4595,260
747617216,Q4_고가,-0.0104957707449347,0.031940744986604,False,False,False,비타겟,40s,F,Tier3_배송취약권(가정),1,100889,26
1040816960,Q1_저가,-0.0116950028835794,0.0319395517255337,False,False,False,비타겟,<30,F,Tier3_배송취약권(가정),1,13784,198
1378206208,Q1_저가,-0.0211344764121396,0.0319285364956858,False,False,False,비타겟,30s,F,Tier2_익일배송표준권(가정),4,65282,56
1181245632,Q3,0.0181843550132122,0.0319083026763724,False,False,False,비타겟,50s,F,Tier1_새벽배송가능권(가정),27,924758,21
526194560,Q4_고가,-0.0156036722292568,0.0318995390805513,False,False,True,비타겟,30s,F,Tier1_새벽배송가능권(가정),1,143772,176
1481138112,Q2,0.0231541837065736,0.0318888727069858,False,False,False,비타겟,30s,F,Tier1_새벽배송가능권(가정),19,492674,20
182409536,Q3,-0.0132767371224909,0.031887586029734,False,False,False,비타겟,50s,F,Tier1_새벽배송가능권(가정),1,32545,233
270118528,Q4_고가,-0.0087745470999913,0.0318710661445119,False,False,True,비타겟,40s,F,Tier3_배송취약권(가정),2,153536,136
580595776,Q1_저가,-0.0079511108573992,0.031863658348292,False,False,False,비타겟,60+,F,Tier3_배송취약권(가정),1,4212,90
1107683072,Q1_저가,-0.0094483231840461,0.0318602901339917,False,False,False,비타겟,<30,F,Tier2_익일배송표준권(가정),1,5743,129
1298246016,Q1_저가,-0.0093738155185117,0.0318564751656837,False,False,False,비타겟,<30,F,Tier3_배송취약권(가정),1,3637,181
317281344,Q4_고가,0.0239553360438778,0.0318542864514936,False,False,False,비타겟,60+,F,Tier3_배송취약권(가정),25,2153365,8
608647360,Q3,-0.0004004793777204,0.0318236730375646,False,False,False,비타겟,30s,F,Tier1_새벽배송가능권(가정),4,160618,7
745833600,Q1_저가,-0.0123790680733524,0.0318149345873264,False,False,False,비타겟,30s,F,Tier3_배송취약권(가정),1,17038,273
1151401152,Q4_고가,0.0081697362493781,0.0317843170758825,False,False,True,비타겟,40s,M,Tier3_배송취약권(가정),1,96295,224
286792832,Q1_저가,-0.0095363987018795,0.0317648848530216,False,False,False,비타겟,30s,F,Tier3_배송취약권(가정),1,4020,181
1222216832,Q1_저가,-0.0106225155668004,0.0317387967045571,False,False,False,비타겟,30s,F,Tier1_새벽배송가능권(가정),1,7083,200
702284416,Q1_저가,-0.0106807322658005,0.0317364655866559,False,False,False,비타겟,40s,F,Tier3_배송취약권(가정),1,7275,202
769857664,Q4_고가,-0.00630680045597,0.0317292227182918,False,False,True,비타겟,40s,F,Tier3_배송취약권(가정),1,59347,192
650958592,Q3,-0.0013153966613069,0.031714181828171,False,False,False,비타겟,30s,F,Tier2_익일배송표준권(가정),4,135634,8
712401472,Q1_저가,-0.0093262921687594,0.0317069181794791,False,False,False,비타겟,30s,F,Tier3_배송취약권(가정),1,3829,169
1214109824,Q1_저가,-0.0113284334149119,0.0317036104209042,False,False,False,비타겟,30s,F,Tier1_새벽배송가능권(가정),1,8423,282
574883008,Q1_저가,-0.0117285153510152,0.031703095420535,False,False,False,비타겟,30s,F,Tier1_새벽배송가능권(가정),1,16655,162
762990464,Q1_저가,-0.0091447197343156,0.031688934150424,False,False,False,비타겟,40s,F,Tier2_익일배송표준권(가정),2,36373,25
39284096,Q3,-0.0122257456373781,0.031680948025682,False,False,False,비타겟,40s,F,Tier1_새벽배송가능권(가정),1,30018,116
974221824,Q1_저가,-0.0121180931380858,0.0316790337038292,False,False,False,비타겟,50s,F,Tier3_배송취약권(가정),1,15794,235
124236928,Q1_저가,-0.0122203316372842,0.0316753481028355,False,False,False,비타겟,40s,F,Tier1_새벽배송가능권(가정),2,25652,47
1298260864,Q3,0.0170681360010481,0.0316395003650016,False,False,False,비타겟,50s,F,Tier3_배송취약권(가정),42,1772883,12
1021475584,Q4_고가,-0.0137182052117757,0.0316363691542627,False,False,True,비타겟,40s,F,Tier1_새벽배송가능권(가정),1,46711,194
1112913280,Q2,0.0152565962907258,0.0316193881596547,False,False,False,비타겟,30s,F,Tier3_배송취약권(가정),69,1869100,0
1346600384,Q1_저가,-0.0117489716232951,0.0316181229032739,False,False,False,비타겟,30s,F,Tier3_배송취약권(가정),1,14358,196
348824064,Q4_고가,0.0253940035782862,0.0315980503633649,False,False,False,비타겟,50s,F,Tier2_익일배송표준권(가정),29,2267238,5
747919744,Q1_저가,-0.0112581339229126,0.0315943960762729,False,False,False,비타겟,30s,F,Tier3_배송취약권(가정),1,8041,282
761680128,Q2,-0.0189619266873257,0.0315860970014599,False,False,False,비타겟,40s,F,Tier3_배송취약권(가정),2,39341,184
368395584,Q3,-0.0109988332133794,0.0315821826981391,False,False,False,비타겟,40s,F,Tier2_익일배송표준권(가정),3,102651,193
1295643904,Q3,0.0243415463957583,0.0315813633212734,False,False,False,비타겟,60+,F,Tier1_새벽배송가능권(가정),31,1231736,8
1094655808,Q1_저가,-0.0114002068613821,0.0315566851869825,False,False,False,비타겟,30s,F,Tier2_익일배송표준권(가정),1,13305,168
554028992,Q1_저가,-0.0110012188741616,0.0315393572312153,False,False,False,비타겟,40s,F,Tier1_새벽배송가능권(가정),1,10338,171
950565248,Q4_고가,-0.0141472542061523,0.0315305731961985,False,False,True,비타겟,30s,F,Tier3_배송취약권(가정),1,52169,276
234069440,Q1_저가,0.0121587157333678,0.031517762194959,False,False,False,비타겟,30s,F,Tier2_익일배송표준권(가정),2,14645,28
906505664,Q2,-0.0112389403311247,0.0314965506890073,False,False,False,비타겟,30s,F,Tier1_새벽배송가능권(가정),1,22398,94
111350720,Q4_고가,-0.0073460312431671,0.0314844278865214,False,False,True,비타겟,50s,F,Tier1_새벽배송가능권(가정),1,83659,226
760412480,Q1_저가,-0.0066726769148812,0.0314837208276185,False,False,False,비타겟,30s,F,Tier3_배송취약권(가정),1,2489,82
1530455744,Q1_저가,-0.0120323674070116,0.0314823163944415,False,False,False,비타겟,30s,F,Tier3_배송취약권(가정),1,16656,202
299194624,Q4_고가,-0.003752548028772,0.0314755952284729,False,False,False,비타겟,40s,F,Tier1_새벽배송가능권(가정),1,205226,55
1200200960,Q2,-0.012472491276794,0.0314649420745334,False,False,False,비타겟,30s,F,Tier1_새벽배송가능권(가정),1,22686,190
391473088,Q1_저가,-0.0158122684737991,0.0314582143216345,False,False,False,비타겟,40s,F,Tier1_새벽배송가능권(가정),4,43745,40
1386812480,Q3,-0.0208472369417651,0.0314402791943598,False,False,False,비타겟,40s,F,Tier1_새벽배송가능권(가정),2,74088,209
1190520064,Q1_저가,0.0005499348549792,0.0314371465788134,False,False,False,비타겟,40s,F,Tier3_배송취약권(가정),3,40011,10
1490637120,Q3,0.0054296696173211,0.0314241421420121,False,False,False,비타겟,<30,F,Tier1_새벽배송가능권(가정),10,326598,49
601559296,Q4_고가,-0.0151636049733061,0.0314235085367694,False,False,True,비타겟,30s,F,Tier2_익일배송표준권(가정),1,116588,162
983355200,Q1_저가,-0.0100390305794462,0.0314044164945908,False,False,False,비타겟,<30,F,Tier3_배송취약권(가정),1,4403,224
651552512,Q4_고가,0.0214872884711435,0.0313983295522621,False,False,False,비타겟,40s,F,Tier1_새벽배송가능권(가정),45,2703243,1
1104850816,Q2,-0.0092688379924146,0.0313963215326957,False,False,False,비타겟,<30,F,Tier3_배송취약권(가정),1,26419,43
570493568,Q1_저가,-0.0115247824349801,0.0313962959293927,False,False,False,비타겟,30s,F,Tier3_배송취약권(가정),1,11678,214
893944256,Q3,-0.007104270412657,0.0313867967564924,False,False,False,비타겟,30s,F,Tier2_익일배송표준권(가정),2,79448,140
1375039872,Q2,0.0230071354582369,0.0313792119998952,False,False,False,비타겟,30s,F,Tier1_새벽배송가능권(가정),39,945719,7
547919040,Q1_저가,-0.0084633703293563,0.0313763991699719,False,False,False,비타겟,30s,F,Tier3_배송취약권(가정),1,5935,86
766823104,Q1_저가,-0.0111267789681611,0.0313715315369092,False,False,False,비타겟,30s,F,Tier1_새벽배송가능권(가정),1,11869,160
456284608,Q4_고가,-0.0067601538133733,0.0313549532738269,False,False,True,비타겟,30s,F,Tier2_익일배송표준권(가정),2,223412,82
422908160,Q4_고가,0.0316060303179103,0.0313409953912956,False,True,True,비타겟,30s,F,Tier1_새벽배송가능권(가정),23,1196756,5
832028096,Q4_고가,-0.0145275963762852,0.0313356903610294,False,False,True,비타겟,<30,F,Tier1_새벽배송가능권(가정),1,114005,99
350988160,Q1_저가,-0.0107880645605778,0.0313353733657983,False,False,False,비타겟,40s,F,Tier1_새벽배송가능권(가정),1,5935,279
1033227776,Q1_저가,-0.0058730712605386,0.031321954891968,False,False,False,비타겟,50s,F,Tier3_배송취약권(가정),1,17038,25
1640241856,Q3,0.0047604932448165,0.0313209990594701,False,False,False,비타겟,<30,F,Tier1_새벽배송가능권(가정),1,32544,4
1282477440,Q3,-0.0098468927918576,0.0313136046669954,False,False,False,비타겟,<30,F,Tier3_배송취약권(가정),3,91508,17
652213248,Q3,-0.0123926054809371,0.0313092024059985,False,False,False,비타겟,30s,F,Tier1_새벽배송가능권(가정),3,136497,18
1098360384,Q3,-0.0134245242949285,0.0313061500883679,False,False,False,비타겟,30s,F,Tier3_배송취약권(가정),1,32928,279
768356160,Q2,-0.0128812277339106,0.031304212703462,False,False,False,비타겟,30s,F,Tier3_배송취약권(가정),1,26228,222
476526144,Q2,-0.0128923854100071,0.031298841737294,False,False,False,비타겟,30s,F,Tier1_새벽배송가능권(가정),1,28142,200
244832384,Q1_저가,-0.0098719697635926,0.0312963144653302,False,False,False,비타겟,30s,F,Tier3_배송취약권(가정),1,13209,82
231524864,Q2,-0.0109583985220601,0.0312940964842898,False,False,False,비타겟,40s,F,Tier3_배송취약권(가정),2,59910,25
641390912,Q2,-0.0129407554335936,0.0312930866670722,False,False,False,비타겟,40s,F,Tier1_새벽배송가능권(가정),1,24505,271
751579776,Q1_저가,0.0131382860510905,0.0312919725917521,False,False,False,비타겟,40s,F,Tier1_새벽배송가능권(가정),2,16272,25
1006568192,Q3,-0.0133743182181816,0.0312919510075574,False,False,False,비타겟,30s,F,Tier3_배송취약권(가정),1,31588,286
1087539904,Q4_고가,-0.0130434803950417,0.0312817510964107,False,False,True,비타겟,60+,F,Tier3_배송취약권(가정),3,179342,197
1391925760,Q4_고가,0.0302058288507862,0.0312789345184737,False,True,True,비타겟,40s,M,Tier2_익일배송표준권(가정),3,188761,95
1367916544,Q1_저가,-0.010143005350793,0.0312782824705016,False,False,False,비타겟,50s,F,Tier2_익일배송표준권(가정),1,4020,266
207560192,Q4_고가,-0.0086132451620575,0.0312696719140988,False,False,True,비타겟,50s,F,Tier3_배송취약권(가정),2,213839,112
1417043008,Q1_저가,-0.0117274335867595,0.0312692793112788,False,False,False,비타겟,30s,F,Tier1_새벽배송가능권(가정),1,17421,154
916984640,Q3,-0.0069632763937782,0.0312679873667491,False,False,False,비타겟,30s,F,Tier2_익일배송표준권(가정),3,139658,100
375552320,Q2,-0.0130205495398041,0.0312172218631488,False,False,False,비타겟,50s,F,Tier1_새벽배송가능권(가정),1,25653,274
395699200,Q4_고가,-0.0143958998137393,0.0311848236553737,False,False,True,비타겟,40s,F,Tier3_배송취약권(가정),1,63176,245
710144576,Q2,0.018088133297064,0.031180120048093,False,False,False,비타겟,30s,F,Tier1_새벽배송가능권(가정),34,928585,19
1382061120,Q1_저가,-0.0046490742320903,0.0311794915424094,False,False,False,비타겟,50s,F,Tier3_배송취약권(가정),1,9476,26
1321514688,Q4_고가,-0.014018457922348,0.0311741753765568,False,False,True,비타겟,30s,F,Tier1_새벽배송가능권(가정),1,50731,238
252592320,Q2,-0.0255956010815918,0.0311705482055443,False,False,False,비타겟,30s,F,Tier2_익일배송표준권(가정),5,134871,52
764493824,Q2,0.0063524486795163,0.0311619021877354,False,False,False,비타겟,30s,F,Tier3_배송취약권(가정),7,182252,6
1469926016,Q4_고가,-0.011304672268186,0.0311533337739216,False,False,False,비타겟,<30,F,Tier2_익일배송표준권(가정),1,110846,30
1313901376,Q1_저가,-0.006230460972164,0.0311511663390561,False,False,False,비타겟,<30,F,Tier3_배송취약권(가정),1,2010,81
676111104,Q4_고가,-0.0161130836238276,0.0311401986259066,False,False,True,비타겟,40s,F,Tier3_배송취약권(가정),1,252702,98
155488256,Q1_저가,-0.0112622141402405,0.0311363004603651,False,False,False,비타겟,60+,F,Tier3_배송취약권(가정),1,12922,159
266701632,Q4_고가,-0.011689450446996,0.0311343911516342,False,False,True,비타겟,40s,F,Tier3_배송취약권(가정),1,161002,26
977341760,Q1_저가,-0.0124051211168902,0.0311154033248897,False,False,False,비타겟,50s,F,Tier3_배송취약권(가정),1,16847,288
869081280,Q1_저가,-0.0085907354568188,0.0311132798622233,False,False,False,비타겟,<30,F,Tier3_배송취약권(가정),1,6700,83
40822720,Q2,-0.0125441457515434,0.0311070945091866,False,False,False,비타겟,40s,F,Tier2_익일배송표준권(가정),1,19527,258
96719872,Q4_고가,-0.0084133922059469,0.031087520997954,False,False,True,비타겟,40s,F,Tier3_배송취약권(가정),1,183018,203
1119650560,Q1_저가,-0.0123852508300792,0.0310872747304441,False,False,False,비타겟,<30,F,Tier3_배송취약권(가정),1,16751,284
1607149376,Q3,-0.0181469083155683,0.0310762256820787,False,False,False,비타겟,30s,F,Tier2_익일배송표준권(가정),2,77323,77
838670720,Q1_저가,-0.0094477918384566,0.0310616968847144,False,False,False,비타겟,40s,F,Tier1_새벽배송가능권(가정),2,33693,27
1042752768,Q2,0.0260552017429124,0.0310603837408005,False,False,False,비타겟,40s,F,Tier2_익일배송표준권(가정),20,500907,16
1459471168,Q2,-0.0048681703034735,0.0310396975560137,False,False,False,비타겟,<30,F,Tier2_익일배송표준권(가정),2,44605,126
1489549504,Q1_저가,-0.0023436541977097,0.0310083854892251,False,False,False,비타겟,40s,F,Tier3_배송취약권(가정),1,5360,22
281646144,Q4_고가,-0.0059190266126533,0.0310035446639011,False,False,True,비타겟,30s,F,Tier1_새벽배송가능권(가정),1,60304,168
551187456,Q1_저가,-0.0099423270345061,0.0310007954455989,False,False,False,비타겟,30s,F,Tier1_새벽배송가능권(가정),1,12827,86
740584832,Q1_저가,-0.0171832497345021,0.0309930538085404,False,False,False,비타겟,50s,F,Tier2_익일배송표준권(가정),2,17708,204
238087680,Q1_저가,-0.0124653384299429,0.0309819746153502,False,False,False,비타겟,30s,F,Tier1_새벽배송가능권(가정),1,17613,285
880991232,Q1_저가,-0.011361060457564,0.0309658115908011,False,False,False,비타겟,30s,F,Tier1_새벽배송가능권(가정),1,11869,186
729068352,Q4_고가,-0.0097170800518895,0.030960602190009,False,False,True,비타겟,<30,F,Tier3_배송취약권(가정),1,251937,13
1231945984,Q2,-0.0034349818071156,0.0309519130751267,False,False,False,비타겟,60+,F,Tier3_배송취약권(가정),7,134776,12
759955904,Q3,-0.0330007489480881,0.0309261481675988,False,False,False,비타겟,<30,F,Tier3_배송취약권(가정),5,155547,104
1022813760,Q1_저가,-0.0109377048843065,0.0309076941572944,False,False,False,비타겟,30s,F,Tier3_배송취약권(가정),1,6892,261
312659904,Q3,-0.0213559900831061,0.0309053953350559,False,False,False,비타겟,30s,F,Tier2_익일배송표준권(가정),2,78877,264
895241600,Q1_저가,-0.0120661558287554,0.0308982303158415,False,False,False,비타겟,30s,F,Tier3_배송취약권(가정),1,15602,228
1481052736,Q1_저가,-0.0103788281502169,0.030870379179302,False,False,False,비타겟,40s,F,Tier1_새벽배송가능권(가정),1,4403,288
1082369088,Q4_고가,-0.0132855072528239,0.0308663756839714,False,False,False,비타겟,40s,F,Tier3_배송취약권(가정),1,84713,71
408299584,Q4_고가,-0.0139300463946268,0.0308640071204795,False,False,True,비타겟,50s,F,Tier1_새벽배송가능권(가정),1,47286,248
184866880,Q1_저가,-0.010850887584406,0.0308270380101373,False,False,False,비타겟,30s,F,Tier1_새벽배송가능권(가정),1,7466,221
468870144,Q3,-0.0171623001342158,0.0308210919183965,False,False,False,비타겟,40s,F,Tier3_배송취약권(가정),2,76003,62
204718656,Q1_저가,-0.0064140127078185,0.0308057026580182,False,False,False,비타겟,60+,F,Tier1_새벽배송가능권(가정),1,2489,76
104871424,Q1_저가,-0.0118953935020011,0.0307881744033332,False,False,False,비타겟,50s,F,Tier3_배송취약권(가정),1,12635,267
836712640,Q3,0.0222359170860609,0.0307847462742769,False,False,False,비타겟,30s,F,Tier2_익일배송표준권(가정),39,1400778,6
575881536,Q1_저가,-0.0094371302380129,0.0307709465345322,False,False,False,비타겟,30s,F,Tier3_배송취약권(가정),1,14550,66
975901504,Q2,-0.0128894335099252,0.0307663002987041,False,False,False,비타겟,<30,F,Tier2_익일배송표준권(가정),1,23930,266
1056193920,Q2,-0.0128968268573139,0.0307629859275068,False,False,False,비타겟,<30,F,Tier2_익일배송표준권(가정),1,23355,283
748916416,Q4_고가,0.027321484631866,0.0307525825085317,False,True,True,비타겟,30s,F,Tier2_익일배송표준권(가정),27,1832018,5
