회원번호,가격구간,treatment_h4,uplift_forest
793675712,Q3,,-0.0473264362236428
793859456,Q3,,0.045831489777607655
793959680,Q2,,0.00320689528458451
793989376,Q4_고가,0.0,0.034512114249191636
794243648,Q3,,0.05834149062504179
794316032,Q4_고가,0.0,0.024330148753658673
794683520,Q4_고가,,0.12520367806025878
794755904,Q4_고가,0.0,-0.04225774367698232
794800448,Q4_고가,1.0,0.04195828997771245
795051008,Q4_고가,0.0,0.014614727071270928
795149376,Q2,0.0,-0.10328476915131568
795240320,Q2,0.0,0.025335909512823884
795346112,Q3,0.0,0.03874035424987649
795366528,Q2,0.0,0.035199665635383307
795685760,Q2,,0.02524239577318399
795732160,Q4_고가,0.0,0.048440236417793325
795778560,Q1_저가,0.0,0.039125426460602686
796003136,Q4_고가,0.0,0.005084359185837606
796034688,Q2,0.0,0.03952165995542923
796133056,Q3,0.0,0.03760938420036897
796236992,Q2,0.0,0.05440666378923545
796300096,Q2,,0.033008002599665534
796446720,Q3,0.0,-0.022090971026932416
796491264,Q4_고가,0.0,0.03006694538202416
796584064,Q2,0.0,0.03701704902420219
796658304,Q2,0.0,-0.0558511070574822
796990528,Q2,,0.027512465483449544
797296768,Q2,0.0,-0.0051691604355404985
797309760,Q4_고가,0.0,0.022704217804503102
797367296,Q4_고가,0.0,0.0533065096445382
797523200,Q1_저가,,0.03851333164341955
797539904,Q1_저가,0.0,-0.03734093638210484
797872128,Q3,0.0,0.034387042059592116
797899968,Q3,0.0,0.02082733632168654
798299008,Q3,0.0,0.0714318064887205
798310144,Q4_고가,0.0,0.019225852577876096
798317568,Q3,0.0,0.03365916352038223
798365824,Q2,0.0,0.024636893716284705
798490176,Q1_저가,0.0,-0.031591006940393296
798510592,Q4_고가,0.0,0.0034242446446014485
798518016,Q1_저가,0.0,0.03473867704487593
798757440,Q1_저가,,0.04185921719558164
798943040,Q1_저가,0.0,0.012464208741371455
799085952,Q4_고가,1.0,0.03976319238196413
799089664,Q4_고가,0.0,-0.00416242051754534
799366208,Q1_저가,0.0,0.06656966223500269
799429312,Q1_저가,0.0,0.007583251186206036
799505408,Q2,,-0.00975072221042339
799583360,Q1_저가,0.0,0.02327233803274277
799611200,Q3,,-0.021500739224010135
799770816,Q4_고가,,0.03316007273152277
799776384,Q1_저가,,0.048727618149573715
799950848,Q1_저가,1.0,0.034514613901779595
800143872,Q2,,0.033124089731697864
800182848,Q4_고가,0.0,0.03403338892399933
800219968,Q4_고가,0.0,0.07832512485586274
800492800,Q4_고가,,0.0009200698176388966
800633856,Q2,0.0,0.03728417481005418
800826880,Q2,1.0,0.05214375494062584
800934528,Q3,,0.0432299510915133
800992064,Q1_저가,0.0,0.025563668309632637
801090432,Q3,1.0,0.050328676628029326
801242624,Q3,0.0,0.0044286765368208025
801422656,Q2,0.0,0.021095803752750553
801469056,Q2,0.0,0.049741397983407265
801604544,Q3,,0.04659228551927441
801699200,Q3,0.0,-0.0007158689523574513
801701056,Q4_고가,0.0,0.043433917092307706
801936768,Q2,0.0,0.04494619011751799
802194752,Q1_저가,0.0,-0.02329682002642572
802209600,Q2,0.0,-0.12448398463731086
802218880,Q2,0.0,-0.05615418440449771
802352512,Q1_저가,0.0,0.025476600708386588
802393344,Q3,0.0,-0.08687140604940019
802591936,Q2,1.0,-0.021712748924158642
802658752,Q2,,-0.08570217643057501
802723712,Q1_저가,,0.04434881943426881
802987264,Q1_저가,0.0,-0.01752214548056799
803117184,Q2,0.0,0.01706539063041987
803143168,Q3,0.0,-0.001813347452330416
803184000,Q2,0.0,0.02788273656755
803364032,Q4_고가,0.0,0.029136724645144926
803388160,Q2,,0.03344771420536623
803846592,Q2,0.0,-0.012245547670881735
804067456,Q3,1.0,-2.6149117587942472e-05
804071168,Q2,1.0,-0.05086376734436204
804375552,Q2,0.0,0.009855705297016404
804535168,Q3,0.0,-0.016439065432522548
804588992,Q3,,0.15123318248854445
804613120,Q3,0.0,0.03765516769459794
804614976,Q1_저가,1.0,0.01781355345358565
804759744,Q4_고가,0.0,0.032139980581695315
804808000,Q4_고가,0.0,0.034525291495779875
804811712,Q3,0.0,-0.05643119601616292
804884096,Q1_저가,0.0,0.03729865585878336
805038144,Q1_저가,0.0,0.03641835023282147
805067840,Q3,0.0,0.03006142263424505
805362944,Q4_고가,,0.0065876223803704725
805400064,Q3,1.0,0.06731328458299701
805472448,Q1_저가,0.0,0.04674144369016045
805600512,Q3,,-0.06649523560465787
805799104,Q3,0.0,0.00903974031463295
805867776,Q2,0.0,0.011940830657902635
805895616,Q4_고가,0.0,0.025567060582083065
805934592,Q2,0.0,0.03576432426539089
805990272,Q3,0.0,-0.04580554843714807
806420864,Q2,0.0,-0.004113191915435133
806428288,Q4_고가,0.0,0.018829746701703454
806437568,Q1_저가,0.0,0.036150558924625556
806439424,Q1_저가,,0.039686210027848105
806547072,Q2,0.0,-0.018291132477205513
806617600,Q4_고가,0.0,0.007484635138300222
806708544,Q4_고가,0.0,0.047866320429799325
806803200,Q2,,-0.03647783468894222
806938688,Q1_저가,0.0,-0.060865232854828366
807532608,Q4_고가,,-0.015726350028363423
807569728,Q2,0.0,-0.03050767838661672
807901952,Q1_저가,0.0,0.02252832028035137
807905664,Q1_저가,0.0,-0.035665995081438556
808117248,Q4_고가,0.0,0.025939571571307052
808258304,Q3,0.0,-0.053018090670940654
808278720,Q2,0.0,0.09641881203663777
808295424,Q2,1.0,0.042890913494519206
808456896,Q3,0.0,0.010184053935317516
808649920,Q4_고가,0.0,0.007067165831128541
809024832,Q4_고가,0.0,0.039901912714202306
809355200,Q4_고가,0.0,0.009528536899477968
809433152,Q2,,0.07514069217938343
809514816,Q2,1.0,-0.04320952514457066
809568640,Q3,0.0,0.053496194481215564
809587200,Q3,1.0,0.033568469508566706
809963968,Q3,0.0,0.10913859270306114
810008512,Q3,1.0,0.10499144100852653
810194112,Q1_저가,,0.02172910138575712
810348160,Q4_고가,,0.015184555032824579
810461376,Q3,,0.031677614587680036
810491072,Q3,1.0,0.02500107527377493
810763904,Q4_고가,0.0,0.05221624255150503
810992192,Q2,,0.023862537140168394
811311424,Q1_저가,0.0,0.04121116995970095
811313280,Q4_고가,0.0,0.010147033475011835
811441344,Q4_고가,0.0,-0.03692519970605809
811493312,Q2,0.0,-0.030645453802355338
811582400,Q4_고가,0.0,0.03786452471705039
811641792,Q2,0.0,0.015528215589564742
811690048,Q2,0.0,0.009136976215343817
811845952,Q4_고가,0.0,0.022387033193969508
811940608,Q2,0.0,0.053304662952630366
812048256,Q1_저가,,0.02890873255018417
812204160,Q4_고가,,0.03829708614678523
812378624,Q1_저가,0.0,-0.09393041613463449
812484416,Q2,0.0,-0.02143448076517282
812861184,Q3,,-0.06094170506375052
813007808,Q1_저가,0.0,-0.04798149349395553
813150720,Q4_고가,0.0,0.02877258742522834
813219392,Q2,0.0,-0.037154856067129705
813243520,Q3,,0.013142367069502559
813328896,Q1_저가,0.0,0.04003135890072951
813581312,Q3,0.0,0.08233425425990315
813911680,Q3,0.0,-0.09673412028242212
814193792,Q3,0.0,0.055411384210861295
814427648,Q2,0.0,-0.04038647433636089
814581696,Q2,,-0.04365302496842624
814895360,Q1_저가,0.0,-0.024408743334877303
815058688,Q3,0.0,-0.02472091049227787
815138496,Q3,0.0,-0.10236216411885607
815162624,Q1_저가,0.0,0.044040767764437855
815353792,Q2,0.0,0.012307311551965794
815374208,Q2,0.0,0.04330562524146049
815463296,Q2,0.0,0.004745298368238449
815606208,Q3,0.0,-0.07295313241330575
815689728,Q4_고가,0.0,0.027882548870324486
815776960,Q1_저가,0.0,0.02602875246031433
815797376,Q2,,0.05289771802899196
816012672,Q1_저가,,-0.05271868793972201
816127744,Q3,0.0,0.03503981871281453
816157440,Q3,,-0.04860615918219857
816370880,Q2,0.0,0.014259478027213696
816660416,Q1_저가,1.0,-0.005939457697591799
816725376,Q3,,0.010286487157709884
816807040,Q2,1.0,-0.06673266915648166
816831168,Q2,1.0,-0.04394698922564125
816922112,Q4_고가,0.0,0.023065315220596017
817065024,Q4_고가,0.0,0.056082082514113285
817139264,Q1_저가,1.0,-0.015257839929035844
817144832,Q2,0.0,0.008306625383198818
817517888,Q3,0.0,0.002870750509599368
817616256,Q3,,0.04877791562208278
817779584,Q3,0.0,0.03572146448340181
817787008,Q4_고가,0.0,0.08772182724072874
817916928,Q2,,0.029184111693811077
817931776,Q2,0.0,0.03385537965662927
818373504,Q4_고가,1.0,0.024935216937247234
818397632,Q3,0.0,-0.03523851430753033
818466304,Q1_저가,0.0,0.0912255093065375
818666752,Q1_저가,0.0,0.026962916062114525
818813376,Q2,0.0,-0.07799710524324976
818870912,Q4_고가,0.0,0.05839998151812853
818928448,Q2,0.0,-0.06354186437258125
818976704,Q1_저가,0.0,-0.017752979150734066
818987840,Q4_고가,0.0,0.06918155900988304
819034240,Q2,,-0.017171599986531505
819073216,Q2,0.0,-0.058100969653871126
819238400,Q4_고가,0.0,0.05906239889066711
819327488,Q1_저가,1.0,0.02481769797423347
819336768,Q1_저가,0.0,-0.008652728658586017
819349760,Q4_고가,1.0,0.01870387716564914
819355328,Q2,,0.04584658004710257
819398016,Q2,1.0,-0.06335311199651245
819733952,Q1_저가,0.0,-0.01862628801358679
819769216,Q3,0.0,0.01276127960423512
819804480,Q4_고가,0.0,0.03605875660095542
819834176,Q3,0.0,0.03786725120912626
819869440,Q3,0.0,0.12124919127060041
819871296,Q3,0.0,-0.09939089295500825
820179392,Q1_저가,0.0,0.03970771378581056
820335296,Q3,0.0,0.017944485043506
820856832,Q1_저가,0.0,-0.11785601559255598
821036864,Q2,0.0,0.0164614818677854
821305984,Q2,0.0,0.0527252043403198
821328256,Q4_고가,0.0,0.03212551287984222
821357952,Q1_저가,1.0,0.035677636600358054
821395072,Q3,0.0,0.01740231806781578
821402496,Q3,,-0.010361573897301607
821573248,Q1_저가,0.0,0.10108637222040351
821744000,Q3,0.0,0.008311102885089863
821885056,Q4_고가,1.0,-0.027879259375633847
822026112,Q4_고가,0.0,0.009502061103132009
822070656,Q2,0.0,0.00622563405187182
822679424,Q2,0.0,-0.023914537212938958
822770368,Q1_저가,1.0,0.012543048056306683
823095168,Q1_저가,0.0,0.030714903015432074
823228800,Q2,0.0,-0.08958810299766762
823234368,Q4_고가,,0.03858238053887797
823793024,Q3,0.0,0.0030327157863285215
823826432,Q2,,-0.004512763575445111
824340544,Q4_고가,0.0,0.04224650151472281
824466752,Q4_고가,0.0,-0.058541535324086236
824622656,Q1_저가,0.0,0.004911679054871665
824672768,Q2,0.0,0.014195089764693525
824765568,Q3,1.0,0.053303267100790364
824782272,Q3,0.0,-0.04373386001878066
824819392,Q2,,0.047560548440417794
824865792,Q1_저가,0.0,0.04129259273121478
824899200,Q3,1.0,-0.03523662242962444
825376192,Q2,0.0,-0.020739348760782733
825480128,Q2,0.0,-0.012246707964754217
825691712,Q1_저가,0.0,-0.03643410819650461
825775232,Q4_고가,,-0.02287213714647718
825804928,Q1_저가,0.0,-0.04696427387877314
825840192,Q4_고가,0.0,-0.03531381620710139
825895872,Q2,0.0,0.009150045891006153
825908864,Q4_고가,0.0,0.039021872072156544
825964544,Q4_고가,0.0,0.026114154886453633
826055488,Q4_고가,0.0,0.03350460878540826
826072192,Q1_저가,1.0,-0.08981225826394623
826075904,Q2,0.0,0.011704653982815949
826116736,Q4_고가,1.0,0.04677184439575732
826146432,Q2,0.0,-0.0143988520092114
826194688,Q1_저가,1.0,-0.008235713503853298
826261504,Q1_저가,1.0,-0.0645459361001203
826315328,Q4_고가,0.0,0.16168207444487842
826335744,Q2,0.0,-0.016890532654608548
826354304,Q1_저가,0.0,-0.00890207771535556
826419264,Q3,0.0,-0.04757599752608921
826523200,Q2,0.0,0.017308500155412077
826706944,Q1_저가,0.0,0.03278823252208124
826749632,Q3,0.0,0.03654972414442065
826922240,Q3,0.0,-0.0076123502701133106
826931520,Q4_고가,0.0,0.02691966404486372
826938944,Q3,,0.022975276124560406
827076288,Q2,0.0,0.00014751498813345143
827170944,Q3,0.0,0.01866335747965016
827211776,Q1_저가,,-0.04350182062153987
827354688,Q2,1.0,0.011186696631942328
827356544,Q3,1.0,0.04410331415326721
827401088,Q4_고가,0.0,0.09406181144671877
827486464,Q4_고가,0.0,0.04450445585242946
827564416,Q2,0.0,-0.004961704935882549
827597824,Q1_저가,0.0,0.04260042416658111
827603392,Q2,0.0,-0.04387823088360898
827644224,Q4_고가,0.0,-0.045035091954562734
827937472,Q4_고가,1.0,0.04183651750727255
827989440,Q4_고가,0.0,0.02209230324310725
828052544,Q4_고가,0.0,0.016544680567765438
828293824,Q2,0.0,0.04532773216649842
828761536,Q1_저가,0.0,0.03795370087000098
828815360,Q1_저가,1.0,-0.045353139011263116
828859904,Q3,0.0,-0.02677721959778584
829197696,Q2,,0.013199561956917627
829208832,Q3,0.0,0.011088237383894334
829535488,Q3,1.0,0.04001830577378329
829598592,Q4_고가,,0.024220194135624776
829678400,Q4_고가,0.0,0.012599614425679417
829778624,Q3,0.0,0.038445443078148574
829795328,Q3,0.0,-0.0019144443588042237
829871424,Q1_저가,0.0,0.007580693005735495
830101568,Q3,0.0,0.019293711030991312
830457920,Q4_고가,0.0,0.09488318437930937
830576704,Q2,,0.011563693993664664
830780864,Q1_저가,,-0.0805552823036102
830860672,Q3,0.0,0.079623088349704
830866240,Q2,0.0,0.035290267410156895
831057408,Q2,0.0,0.07899503784472334
831281984,Q1_저가,0.0,-0.009412204766949483
831345088,Q4_고가,0.0,-0.00045165114290174335
831346944,Q4_고가,0.0,0.1907447381989844
831358080,Q2,1.0,0.025029049998526953
831454592,Q3,1.0,0.008077199004883018
831777536,Q1_저가,0.0,0.011870855228857391
831859200,Q4_고가,0.0,-0.04255087561704157
831862912,Q3,0.0,-0.006551184431262874
832028096,Q4_고가,0.0,0.0313356903610294
832093056,Q1_저가,,0.03353202142124129
832482816,Q4_고가,0.0,-0.004296353145650134
832542208,Q3,0.0,0.08721774970905805
832562624,Q3,,0.0376349223288384
832722240,Q3,0.0,0.03263187053565886
833071168,Q4_고가,0.0,0.007190403507829943
833232640,Q2,,-0.05721377688248952
833292032,Q2,0.0,-0.02859602940985362
833407104,Q4_고가,1.0,-0.0024560363565429566
833479488,Q2,0.0,-0.048490747189775085
833518464,Q1_저가,0.0,0.02800548811914913
833583424,Q1_저가,,-0.0015436136853814453
833594560,Q3,0.0,-0.03724222611335515
833644672,Q3,0.0,-0.043986882135088
833691072,Q2,0.0,-0.0023499650555285356
833843264,Q2,0.0,-0.10502854112412652
833904512,Q3,0.0,0.035905911399138624
834468736,Q3,,-0.0064481067443472595
834492864,Q1_저가,,0.04540276797649665
834808384,Q1_저가,0.0,0.06221520173399486
834821376,Q4_고가,,0.035824387338172226
835097920,Q2,0.0,0.025982546134433293
835105344,Q1_저가,0.0,-0.005352958274987746
835136896,Q3,,-0.024975694666409476
835142464,Q3,1.0,0.006025516363838079
835313216,Q2,0.0,0.1579199603587053
836337728,Q1_저가,1.0,0.036967723396673244
836348864,Q4_고가,0.0,0.056676081869474815
836356288,Q2,0.0,0.0020894475697336157
836363712,Q3,0.0,0.03850658414054242
836402688,Q3,,-0.001174985464891698
836445376,Q4_고가,0.0,-0.004311260696728089
836462080,Q2,0.0,0.03533964879461238
836471360,Q1_저가,0.0,-7.888478730860848e-05
836541888,Q1_저가,1.0,0.059141900363264555
836573440,Q1_저가,,0.029753725484620352
836584576,Q4_고가,0.0,0.041235595506871836
836621696,Q1_저가,0.0,0.02506966553165682
836642112,Q3,0.0,0.01080416922300692
836668096,Q3,0.0,0.020128430359614202
836712640,Q3,0.0,0.030784746274276964
836720064,Q4_고가,0.0,0.004068344914085087
836749760,Q2,0.0,0.03422858588302102
836788736,Q2,0.0,-0.0009153960289182278
836801728,Q2,0.0,-0.09628263891451994
836827712,Q3,1.0,0.0017396442626861353
836890816,Q2,0.0,-0.06700231135134582
836905664,Q3,0.0,-0.03285310718870821
837009600,Q2,1.0,0.09266414934896111
837081984,Q3,0.0,-0.0689601336518032
837089408,Q1_저가,,-0.006175842916104957
837100544,Q1_저가,,-0.019998456773859252
837113536,Q2,,0.0158195133052067
837128384,Q3,0.0,0.007436883321276566
837143232,Q4_고가,0.0,0.06026647326372225
837150656,Q3,,0.11492587447659175
837158080,Q3,0.0,-0.004439553018148357
837161792,Q2,0.0,0.024902345892820338
837276864,Q1_저가,,-0.0033235539901323996
837382656,Q2,,0.07001189145920744
837388224,Q2,0.0,0.01812992510779099
837410496,Q2,1.0,0.08529013329182672
837564544,Q3,,0.01980597547472046
837575680,Q3,,0.026514163603513163
837597952,Q1_저가,,-0.031835471876524024
837713024,Q2,0.0,-0.01820992131290844
837737152,Q1_저가,0.0,0.02950962529866577
837777984,Q2,0.0,0.012212370859282395
837796544,Q3,0.0,-4.657079936021269e-05
837887488,Q3,0.0,0.04630691560330347
837893056,Q4_고가,0.0,0.17303659231132917
837909760,Q4_고가,0.0,0.023816681550381746
838058240,Q3,0.0,0.01779050006447702
838087936,Q1_저가,0.0,-0.032022481478610254
838089792,Q4_고가,0.0,0.023808897394701406
838110208,Q1_저가,0.0,0.01347386968883968
838199296,Q2,0.0,0.08895351005622733
838329216,Q4_고가,0.0,0.04453712599459414
838332928,Q1_저가,0.0,-0.014028842845422163
838366336,Q1_저가,0.0,0.013593038506300226
838429440,Q1_저가,0.0,0.0352900274974661
838435008,Q2,,-0.010129801970792496
838507392,Q3,1.0,-0.1329699528383108
838525952,Q3,0.0,0.024104758010723468
838592768,Q1_저가,0.0,0.029587262996659397
838594624,Q1_저가,0.0,0.051897558802725396
838605760,Q2,0.0,0.017348329080897118
838607616,Q3,,-0.00648167695470836
838620608,Q1_저가,0.0,-0.0069523001559386455
838631744,Q1_저가,1.0,-0.03900282389730958
838670720,Q1_저가,0.0,0.031061696884714468
838676288,Q4_고가,0.0,0.0011327133118201882
838680000,Q4_고가,0.0,0.03908027857068408
838744960,Q1_저가,1.0,0.01806386121662701
838770944,Q1_저가,0.0,-0.1898538320372819
838893440,Q1_저가,0.0,-0.05039723955569653
838943552,Q1_저가,0.0,-0.042780884904337735
838950976,Q2,0.0,0.05371862005752373
838960256,Q3,0.0,0.06828533514439417
839106880,Q1_저가,0.0,-0.010693525221829814
839156992,Q2,0.0,0.029097371912640002
839166272,Q1_저가,0.0,-0.045251339545062164
839179264,Q3,0.0,-0.01302188556628986
839186688,Q4_고가,,0.037557795692378604
839357440,Q4_고가,0.0,0.001219114627553003
839398272,Q4_고가,0.0,-0.006793563248637224
839557888,Q2,0.0,0.00978517105336757
839611712,Q1_저가,0.0,-0.0867452155918243
839641408,Q1_저가,0.0,0.04565422814954315
839691520,Q1_저가,,0.04958224068029174
839717504,Q1_저가,1.0,0.022652883229245968
839776896,Q3,0.0,0.02511172029972364
839847424,Q2,,0.01067066320569754
839856704,Q4_고가,1.0,-0.007465397111870775
840047872,Q3,0.0,0.04094772691330273
840075712,Q1_저가,,-0.002454198462865098
840101696,Q4_고가,0.0,0.022181503029426855
840159232,Q1_저가,,0.027612041449252056
840252032,Q2,0.0,0.08309942391209602
840255744,Q2,0.0,0.030598840320000598
840257600,Q3,0.0,0.04073983755502342
840296576,Q1_저가,,0.035366353210056656
840328128,Q1_저가,0.0,0.030433318322110547
840381952,Q3,0.0,0.039076055930545195
840441344,Q3,0.0,0.14955198997412544
840469184,Q2,,-0.021532802422980557
840476608,Q2,0.0,0.025890101264788523
840539712,Q1_저가,1.0,0.007794409184245316
840584256,Q2,0.0,-0.009302402713647795
840630656,Q4_고가,0.0,0.021481310874372814
840704896,Q1_저가,,0.043128020363057726
840803264,Q1_저가,0.0,0.04737474643131789
840814400,Q2,0.0,-0.07594410067379914
840857088,Q2,0.0,0.009676862440169853
840892352,Q2,0.0,0.027409869398029085
841267264,Q1_저가,0.0,0.030597642384832646
841447296,Q1_저가,0.0,-0.10315351631495573
841460288,Q4_고가,0.0,-0.01073083691494292
841595776,Q2,0.0,0.03339675229468138
841640320,Q1_저가,0.0,0.018719740803201393
841683008,Q2,,0.02297476891978878
841720128,Q1_저가,0.0,-0.10666847069169383
841779520,Q4_고가,0.0,0.013558100393476602
842150720,Q1_저가,,0.060905872296619847
842187840,Q4_고가,0.0,0.14844276326585837
842364160,Q4_고가,0.0,-0.0194632799751544
842445824,Q2,1.0,-0.07276554328470636
842542336,Q2,1.0,-0.06629778302506384
842627712,Q3,,0.046755768394288605
842636992,Q3,0.0,0.019255477187686276
842681536,Q3,0.0,0.057870035102308925
842776192,Q3,,-2.8216861303193008e-05
842902400,Q2,0.0,-0.08301991057367064
842954368,Q4_고가,1.0,0.04461398148844768
842958080,Q2,0.0,0.01872579008358019
843047168,Q4_고가,0.0,0.01717398674181836
843050880,Q4_고가,,0.03873971855818881
843054592,Q2,0.0,0.008884876269595887
843216064,Q3,,0.07736106673612697
843273600,Q3,0.0,0.0375311515341038
843290304,Q4_고가,0.0,0.02852939505871832
843307008,Q1_저가,0.0,0.024815184917648878
843381248,Q3,0.0,-0.010582683817611599
843409088,Q4_고가,0.0,0.03496881796762316
843498176,Q2,0.0,0.06207330984176129
843509312,Q4_고가,,0.008500734313056812
843581696,Q4_고가,0.0,0.0346940435961533
843678208,Q1_저가,0.0,-0.01711427816498147
843702336,Q3,1.0,0.051561416079981166
843719040,Q2,0.0,-0.0005051210631885628
843780288,Q1_저가,0.0,0.010789808818214452
843893504,Q1_저가,0.0,0.04868265183690409
844014144,Q2,0.0,-0.006810095652897585
844283264,Q4_고가,1.0,0.10122919134523733
844461440,Q4_고가,0.0,0.01836903518572619
844600640,Q1_저가,1.0,0.024629276119903065
844940288,Q4_고가,0.0,0.02819017022716358
844973696,Q3,,-0.050169092126121306
845059072,Q2,,-0.004223921155409122
845096192,Q3,0.0,0.03726499837305386
845187136,Q3,0.0,-0.014903293789310323
845318912,Q3,0.0,0.01835925041274282
845396864,Q2,1.0,0.025632327046846926
845575040,Q4_고가,0.0,0.006796493229001166
845617728,Q1_저가,,-0.02929690763313031
845665984,Q3,0.0,-0.0900585545946545
845970368,Q4_고가,0.0,-0.050548702996264905
846052032,Q3,0.0,0.027087899429276835
846213504,Q2,0.0,-0.03050529849413719
846371264,Q1_저가,,0.02398448119325776
846484480,Q2,0.0,-0.034104662009284636
846542016,Q3,,0.04364144545997849
846870528,Q2,0.0,-0.0012699751389733671
846905792,Q1_저가,0.0,0.03356054763586279
846907648,Q1_저가,1.0,0.030431604385963665
846918784,Q1_저가,1.0,0.031832535526635855
846924352,Q4_고가,1.0,0.06439710506443341
846942912,Q1_저가,,0.03531416669309376
846954048,Q1_저가,0.0,0.0382983814494246
847067264,Q2,0.0,0.0669698616071609
847082112,Q1_저가,0.0,0.019387464378852803
847126656,Q2,0.0,-0.0913103445791057
847332672,Q2,,0.023940768253708833
847479296,Q2,0.0,0.07748523441101458
847483008,Q2,,0.019085980727222895
847612928,Q3,0.0,0.02344925391414776
847624064,Q4_고가,0.0,-0.021394347309974943
847677888,Q3,0.0,0.010442982636147943
847926592,Q1_저가,0.0,0.04005789589766543
848039808,Q2,0.0,0.021587616010746838
848114048,Q4_고가,0.0,-0.0004502622898870934
848264384,Q4_고가,0.0,-0.0017329693277216007
848529792,Q4_고가,1.0,0.12258795191336253
848579904,Q4_고가,0.0,0.03461288802352391
848802624,Q4_고가,,0.01661170545890206
848888000,Q3,0.0,-0.01816165280591353
848945536,Q4_고가,1.0,0.025674468841712275
848947392,Q2,0.0,0.1685824238934872
848958528,Q1_저가,0.0,0.033928722761764035
848964096,Q3,,0.0343560753226817
849060608,Q1_저가,0.0,0.014868012431960453
849125568,Q1_저가,0.0,0.029954990145993454
849157120,Q1_저가,1.0,-0.03298605695125345
849222080,Q3,0.0,-0.04208964524607678
849415104,Q3,,0.001743609533394086
849420672,Q3,1.0,-0.03434169336900594
849448512,Q4_고가,0.0,0.060030494517031074
849474496,Q3,0.0,0.01637902809796682
849596992,Q3,0.0,0.02025824211274363
849634112,Q1_저가,0.0,-0.008136850585860084
850120384,Q2,0.0,0.09121485209526042
850235456,Q3,0.0,-0.007438142768194211
850339392,Q2,0.0,0.01173994807975684
850383936,Q3,0.0,0.018584143694195088
850524992,Q4_고가,0.0,0.12934371322544702
850526848,Q2,0.0,-0.015849315131220065
850528704,Q1_저가,0.0,-0.08113520804370489
850532416,Q4_고가,0.0,-0.006934732343923611
850970432,Q4_고가,1.0,0.03578340842085115
851154176,Q4_고가,1.0,0.030756410325964184
851415872,Q3,1.0,-0.007382295359010471
851811200,Q2,0.0,0.005068503880343855
851857600,Q1_저가,1.0,0.03901098397756041
851961536,Q1_저가,1.0,0.123578924510922
851976384,Q1_저가,0.0,0.03819417253374065
852063616,Q1_저가,1.0,-0.021126775158899408
852148992,Q1_저가,0.0,0.006669017968158775
852161984,Q2,1.0,0.0009143662714712342
852163840,Q4_고가,,0.032388960360442476
852173120,Q3,0.0,0.021688502882728167
852278912,Q3,0.0,0.04023974847526851
852427392,Q1_저가,0.0,0.06782399188212063
852484928,Q2,1.0,0.024884991690334285
852499776,Q3,0.0,0.01859973628218292
852575872,Q1_저가,1.0,-0.03559054843827958
852752192,Q1_저가,,0.050336080991669085
853026880,Q4_고가,0.0,0.03370276316755916
853032448,Q4_고가,1.0,0.031838501756329914
853101120,Q3,0.0,0.05041648985229019
853117824,Q2,0.0,0.03226248370849248
853205056,Q1_저가,0.0,-0.05210895639447133
853548416,Q4_고가,0.0,0.0392225727258461
853553984,Q1_저가,0.0,-0.15296303510441428
853758144,Q1_저가,0.0,-0.060670188326538865
854173888,Q2,0.0,0.08232537562516762
854185024,Q2,0.0,-0.006616053378345477
854292672,Q2,1.0,0.04738259448569482
854303808,Q4_고가,0.0,-0.029764883975954115
854548800,Q3,0.0,0.00907511390662627
854604480,Q4_고가,1.0,0.014611252549611264
854745536,Q1_저가,0.0,-0.00765206285178055
854890304,Q1_저가,0.0,0.05109614518133461
854925568,Q1_저가,0.0,0.08822773829323821
855057344,Q4_고가,0.0,0.0191734209160509
855176128,Q2,0.0,0.03801404985360077
855452672,Q4_고가,0.0,0.13028241809612295
855539904,Q2,1.0,-0.005414184867486127
855547328,Q2,1.0,0.036503591612188024
855810880,Q2,0.0,0.03723944783388611
855835008,Q2,0.0,-0.010438040588414549
855898112,Q4_고가,0.0,0.03697916728167602
855927808,Q2,1.0,0.08268684036616658
856002048,Q3,1.0,-0.0026414689110314526
856041024,Q1_저가,0.0,0.03288761961116515
856118976,Q4_고가,,0.013595470639985924
856215488,Q3,0.0,-0.011070171957591468
856341696,Q3,0.0,0.006953753600376089
856518016,Q3,0.0,0.026475130692685228
856863232,Q1_저가,1.0,-0.007997038596991635
856935616,Q1_저가,0.0,0.03541895775089948
856943040,Q2,0.0,-0.024353331201824036
857195456,Q4_고가,0.0,0.059899806801843064
857202880,Q2,0.0,0.026856167261424993
857214016,Q3,0.0,-0.02156498159436976
857303104,Q1_저가,0.0,0.03509481093898634
857483136,Q3,0.0,0.015716610680451604
857644608,Q2,0.0,-0.025592222150153665
857648320,Q2,,-0.09203627848093865
857678016,Q1_저가,0.0,-0.05902951588193861
857774528,Q4_고가,0.0,0.013469284917712376
857809792,Q3,0.0,0.013299403234463214
857813504,Q3,0.0,0.02429246570206539
857819072,Q2,0.0,0.020572540619326285
857835776,Q3,0.0,0.038338230298299525
858091904,Q2,0.0,-0.03579914182838617
858182848,Q3,0.0,-0.04079238130773166
858297920,Q3,,0.044916871313392004
858526208,Q2,0.0,0.02721186188780532
858606016,Q4_고가,1.0,0.05894975221983445
858722944,Q4_고가,1.0,0.12701845161846737
858774912,Q3,0.0,0.051820402150783845
858808320,Q1_저가,0.0,0.02777734947405279
858847296,Q1_저가,0.0,0.029556071051664676
858882560,Q2,0.0,0.0029164044679819423
